"year","grid_pt","last_snow_adj","snowmelt_adj","snowmelt_est","Estimate","Est.Error","Q2.5","Q97.5"
"2002","8",84,105,94.5,108.421967552167,0.421017861215901,84.4639506542355,132.427234164657
"2002","9",84,105,94.5,106.582901588998,0.422945193869116,82.4069243656325,130.546938348685
"2002","10",84,105,94.5,81.0182469925338,0.420097795126292,57.0456585382025,104.791158865381
"2002","11",148,162,155,138.197129647916,0.421670204896078,114.427179982819,162.312885574711
"2002","12",84,105,94.5,135.045046630899,0.419579871095782,111.41303501085,159.024710740366
"2002","13",148,162,155,144.916844394723,0.42048869594621,121.07768703879,169.058820601912
"2002","14",84,105,94.5,134.620266074451,0.420601346134793,110.468168598097,158.299848919655
"2002","15",99,122,110.5,130.282331622889,0.42060848765334,106.484274729259,154.050552642441
"2002","16",84,105,94.5,122.107450767125,0.4187441292886,98.3485973044359,145.74112210871
"2002","17",122,135,128.5,112.895793739561,0.418029529630902,89.0850253767838,136.564183384146
"2002","18",84,105,96.6291257305644,96.6291257305644,0.418986218288084,72.7474672266591,120.472960447632
"2002","19",84,105,93.4087716099398,93.4087716099398,0.420029665617898,69.6134285284788,117.210583670186
"2002","20",84,105,94.5,83.3632598421322,0.420371285620895,59.1948714174122,107.14614670333
"2002","21",122,135,128.5,138.825858689271,0.421391710702005,114.830235763344,162.585655590383
"2002","22",122,135,128.5,137.282048628079,0.421956782528741,113.285497185243,161.329873548712
"2002","23",148,162,155,144.556775420253,0.421865430020839,120.411513697764,168.663831517519
"2002","24",148,162,155,143.820537152721,0.418920579533762,120.108417988238,167.643229739712
"2002","25",84,105,94.5,128.125437381818,0.42105081146833,104.137082897016,151.822878310491
"2002","26",84,105,94.5,113.053387435587,0.419277837462942,89.134546372716,136.725079655564
"2002","27",148,162,155,117.530081169161,0.423756287246402,93.3525985268023,141.489597793984
"2002","28",135,148,141.5,120.739836219016,0.421090733625029,96.8152312235756,144.599245526815
"2002","29",84,105,92.510169025014,92.510169025014,0.419412375126872,68.7024046770813,116.284134684146
"2002","30",84,105,87.068247052519,87.068247052519,0.421205858421687,63.1795535679038,111.265843257678
"2002","31",84,105,94.5,135.218088207007,0.42182716768236,111.363188796054,159.358738118934
"2002","32",99,122,110.5,136.971745849951,0.420760712300058,112.915300139944,160.797375811479
"2002","33",135,148,142.051179000948,142.051179000948,0.420456246575245,117.925111981427,165.636577930959
"2002","34",148,162,155,143.668099845213,0.419935728202617,119.740763065898,167.535597921195
"2002","35",148,162,155,141.979441157918,0.421018073217184,118.020508348577,165.674568909628
"2002","36",84,105,94.5,117.080065900472,0.422327205574824,92.9102272707268,141.008676799105
"2002","37",148,162,155,117.616796765698,0.417312528761256,93.8483768046364,141.463078079802
"2002","38",162,NA,162,123.194846077149,0.417864329970274,99.2741750174494,146.969961450271
"2002","39",84,105,98.3242513003036,98.3242513003036,0.421027536296382,74.2478089076894,122.298966385581
"2002","40",84,105,86.0669938724102,86.0669938724102,0.421118992797919,62.1164362129014,110.010247880593
"2002","41",84,105,94.5,134.983253465678,0.422627135233866,111.026716639038,159.069981401489
"2002","42",122,135,128.5,138.411029235454,0.419250492958348,114.6604090118,162.372715787066
"2002","43",148,162,155,145.808702949908,0.421071617262519,121.819027057427,169.637013442292
"2002","44",148,162,155,147.728915321451,0.418023990154101,124.094887947398,171.461644037245
"2002","45",148,162,151.42235629086,151.42235629086,0.424767994335372,127.161748275825,175.353362201981
"2002","46",148,162,155,140.975002233962,0.419998722081102,117.069950465522,164.920137179351
"2002","47",122,135,128.5,117.721038415555,0.420061074372263,93.8917223134885,141.631370808259
"2002","48",84,105,102.299647651866,102.299647651866,0.419211742062901,78.2599960733428,126.170592248844
"2002","49",84,105,94.5,106.390643886489,0.421449258671828,82.4289845598755,130.266818426571
"2002","50",84,105,91.3441650014402,91.3441650014402,0.422470510486069,67.3409969191662,115.169732040916
"2002","51",148,162,155,129.325907144208,0.420199531852171,105.473758029322,153.298656365828
"2002","52",84,105,94.5,123.434676635778,0.420427517933474,99.426751160375,147.309886052562
"2002","53",148,162,155,145.911510329728,0.421396858479758,122.024494291754,169.855811178446
"2002","54",148,162,149.69989831596,149.69989831596,0.42433686628082,125.70917068992,173.67024870876
"2002","55",162,NA,162,160.41228255293,0.425085667049717,136.218336124638,184.520447755241
"2002","56",162,NA,162,159.447578259945,0.421236984601486,135.599481501842,183.20803238715
"2002","57",84,105,94.5,113.729815939483,0.420913165873621,89.8254793133146,137.527995157376
"2002","58",84,105,94.5,110.926653918719,0.419475452987851,87.2642998110624,134.800969335817
"2002","59",84,105,99.8488478128631,99.8488478128631,0.422680157002657,75.8392406391883,123.728693418564
"2002","60",84,105,101.910791461248,101.910791461248,0.419032382342177,78.1741002313826,125.658503490593
"2002","61",148,162,155,115.080906372618,0.419511079821053,91.3011449126032,138.823184329832
"2002","62",148,162,155,138.648794637853,0.4194600642125,114.769817019784,162.430789348756
"2002","63",148,162,155,147.71297082687,0.417399504168785,123.952298283673,171.397754095039
"2002","64",122,135,132.239086746452,132.239086746452,0.418117431274648,108.562115766295,155.699079209981
"2002","65",162,NA,162,161.274976112528,0.424168967210846,136.890952772037,185.324070223724
"2002","66",162,NA,162,160.337999847273,0.421650869415318,136.27534575342,184.270534888188
"2002","67",84,105,94.5,112.420273145832,0.420682983256547,88.3736149543693,135.875935363273
"2002","68",84,105,94.5,108.99336298665,0.422636411077329,84.8152474827638,133.044195799113
"2002","69",84,105,98.6407838996545,98.6407838996545,0.420131999280605,75.0379987513063,122.624261376057
"2002","70",84,105,96.3167224053902,96.3167224053902,0.421109305154315,72.3855558124099,120.139177266562
"2002","71",148,162,155,115.812918364038,0.4232284560984,91.7159288010338,139.898262274122
"2002","72",148,162,155,130.829428625083,0.42097101380105,106.639919337123,154.674246879274
"2002","73",148,162,155,142.410678365156,0.422296337046672,118.451828938104,166.552880366718
"2002","74",148,162,152.074587107943,152.074587107943,0.420001739535591,128.185102860089,175.97241047646
"2002","75",148,162,155,147.739740550831,0.422703240657111,123.782777770088,171.779758005892
"2002","76",148,162,150.06331413995,150.06331413995,0.420767018733804,126.240267494392,173.983253848626
"2002","77",84,105,94.5,123.562943228613,0.417833969465906,99.7425792552115,147.263722159227
"2002","78",84,105,100.824590383702,100.824590383702,0.41749935249136,77.1824916579294,124.576791102144
"2002","79",84,105,94.5,107.646734628673,0.420340757523576,83.8506278521739,131.581589642018
"2002","80",84,105,94.5,107.259794888956,0.422326196482311,83.1586555992762,131.203130578955
"2002","101",84,105,94.5,79.0135189128064,0.421281038676659,55.1052502451626,103.019845519499
"2002","201",84,105,94.5,77.7741922923633,0.420561544646202,53.7491251487357,101.632773088254
"2002","301",84,105,94.5,83.5909793901171,0.420991590482123,59.7235621789267,107.496758485747
"2002","401",84,105,86.3211434700031,86.3211434700031,0.417808101241334,62.4620554749378,109.942832089902
"2002","501",84,105,87.6830861472709,87.6830861472709,0.419503899486217,63.9419750089899,111.529107514853
"2002","601",84,105,86.4741817809278,86.4741817809278,0.420800860155036,62.4926492912129,110.294871204132
"2002","701",84,105,87.024715228112,87.024715228112,0.422037484753732,62.8943721650341,110.911912146255
"2002","801",84,105,102.240906639967,102.240906639967,0.419907993367345,78.4386207590632,126.094277704133
"2003","1",174,NA,174,171.55238015772,0.42255536300153,147.492130034392,195.500433054414
"2003","2",174,NA,174,170.503644843151,0.420755792003286,146.57370668996,194.377905999001
"2003","3",174,NA,174,168.564918100586,0.420797420837928,144.464704108998,192.62728606995
"2003","4",160,174,164.712328067923,164.712328067923,0.418514442753037,140.807950484695,188.411443751056
"2003","5",160,174,166.314937242005,166.314937242005,0.420721815194761,142.546867991307,190.206603696447
"2003","6",160,174,164.948426062507,164.948426062507,0.419977744259717,140.982973784473,188.812838727754
"2003","7",141,160,146.706621184318,146.706621184318,0.420379251248411,122.951469980556,170.638756048317
"2003","8",141,160,144.497619750569,144.497619750569,0.422104597488965,120.520474707081,168.383887000655
"2003","9",141,160,142.744726667298,142.744726667298,0.422920221333178,118.688644250514,166.623037995533
"2003","10",75,105,90,117.106877931186,0.419840242791012,93.0613923766642,140.779075947289
"2003","11",174,NA,174.359802790041,174.359802790041,0.418222402277106,150.511601691824,198.048911524778
"2003","12",174,NA,174,171.150300587571,0.421298054883042,147.23303159504,195.038298546288
"2003","13",174,NA,181.110330442789,181.110330442789,0.421301429128292,157.188464196658,205.115320105273
"2003","14",160,174,170.728290881404,170.728290881404,0.420341651032824,146.781845071746,194.522830512341
"2003","15",160,174,166.533489488376,166.533489488376,0.419746502945603,142.647869880729,190.419800365678
"2003","16",141,160,158.258338738576,158.258338738576,0.421439543915963,134.456220406424,182.023006542956
"2003","17",141,160,149.046483584459,149.046483584459,0.41891717228491,125.242079958417,172.679543395664
"2003","18",98,141,132.721662872256,132.721662872256,0.421571376058535,108.864738589985,156.673773703323
